tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1694747890,سوپاس,relief,lyndalpn,@DinaRoberts thanks,thanks,ئارام
1694747907,ڕۆشتن بۆ قوتابخانە، ماڵێک بۆ هەندێک AP خوێندن!,neutral,Breality92,"off to school, the home for some AP studying!","off to school, the home for some AP studying!",ئاسایی
1694748088,چێشت لێنان پیتزای مایکرۆوەیڤ، خۆشە,love,Kiz2694,"Cooking microwave pizzas, yummy","Cooking microwave pizzas, yummy",خۆشەویستی
1694748099,قوتابخانە دەتوانێت فڕێم بدات. ئەمڕۆ جوان دەردەکەوێت thoughh.,worry,natasha_nichole,School can blow me. He looks nice today thoughh.,School can blow me. He looks nice today thoughh.,نیگەران
1694748146,من زۆرم خۆشدەوێت کە چۆن ئەلێکس پاردی وێنەکانی ڕەنگ دەکات، ئەوەندە جیاوازە,surprise,Denzillaa,"@Booooooom I love how Alex Pardee colours his picturs, so differnt","I love how Alex Pardee colours his picturs, so differnt",سوپرایز
1694748151,لەلایەن Ginaaaaaaaaaaaaaaaaa لەگەڵ Ilonaaaa,neutral,christelbrust,by Ginaaaaaaaaaaaaaaaa with Ilonaaaa,by Ginaaaaaaaaaaaaaaaa with Ilonaaaa,ئاسایی
1694748186,تاقیکردنەوەی Alhamdulillah PFP باش بوو~ کاتی بەڕێوەبردنی ستراتیژییە!,relief,hasanah272,Alhamdulillah PFP exam was alright~ It's Strategic Management time!,Alhamdulillah PFP exam was alright~ It's Strategic Management time!,ئارام
1694748187,هێی، بابی. ) خۆشەویستی YOOOOUUU. &gt;&lt; کاتی RP.,neutral,meijirawr,"@ninjastalk HEY, BABEE. ) LOVE YOOOOUUU. &gt;&lt; RP time.","HEY, BABEE. ) LOVE YOOOOUUU. &gt;&lt; RP time.",ئاسایی
1694748347,بەیانی زوو R&amp;B. ? http://blip.fm/~5jimj,neutral,problemchylde,Early morning R&amp;B.  ? http://blip.fm/~5jimj,Early morning R&amp;B. ? http://blip.fm/~5jimj,ئاسایی
1694748364,ئەوە زۆرترین پێشوازی لێدەکرێت,enthusiasm,docbaty,@jeffparks That would be most welcome,That would be most welcome,پەرۆش
1694748436,ناوازە! دەبێت سەیریان بکەم کاتێک لە ماڵەوەم.,love,lina_luka,@OxygenOverdose awesome! have to take a look at them when i'm home.,awesome! have to take a look at them when i'm home.,خۆشەویستی
1694748535,هاها من نازانم چۆن کار بکەم blip جیا لە دیارەکان! سوپاس بۆ reblipping گۆرانیەکەم ڕۆژێکی خۆشتان هەبێت xxx,happiness,mmbopidy,@FONEJACKER12009 haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day xxx,haha I do not know how to work blip apart from the obvious! thanks for reblipping my song have a nice day xxx,بەختەوەر
1694748606,ناوازە. با بزانە کەی تەواو بوویت.,love,laraaranjuez,@sweet19 awesome. lemme see when you're done.,awesome. lemme see when you're done.,خۆشەویستی
1694748611,ئێستا دەڕۆم بۆ ئەوەی بچمە ماڵی lilmarshmellows :p,neutral,zapamna,i am leaving now  to go to lilmarshmellows house :p,i am leaving now to go to lilmarshmellows house :p,ئاسایی
1694748633,بەیانی باش دونیا,worry,zimkarim,Goodmorning world,Goodmorning world,نیگەران
1694748654,gunna ئەمڕۆ لەگەڵ باشترین هاوڕێی سێکسیم بەسەر دەبەم,relief,lauraeveex,gunna spend today with my sexy best friend,gunna spend today with my sexy best friend,ئارام
1694748684,ئاواتەخوازە، دوای سەیرکردنی ئەو ڤیدیۆیانە، کە کۆتایی هەفتەی داهاتوو FREEZING بێت بۆ ئەوەی بتوانێت جارێکی تر Edea بهێنێتەوە دەرەوە بەبێ ئەوەی بمرێت,love,HeartGrenade,"is wishing, after watching those videos, that it will be FREEZING next weekend so she can bring Edea out again without dying","is wishing, after watching those videos, that it will be FREEZING next weekend so she can bring Edea out again without dying",خۆشەویستی
1694748692,ببورە مام، لەمەودوا مامەڵەیەکی باشت لەگەڵ دەکات,sadness,tailzpintoys,"sorry mum, will treat you well from now on","sorry mum, will treat you well from now on",دڵتەنگ
1694748699,هیچ شتێک وەک کاتێکی تەنیا لەگەڵ ئامێرە دەستیەکەتدا نییە,neutral,eqhelwig,@jelnora Nothing like alone time with your handheld device,Nothing like alone time with your handheld device,ئاسایی
1694748700,بەرەو گلاسکۆ بۆ پرۆڤەکردن بۆ بەرنامەی داهاتوو,neutral,Shawberry19,Heading into Glasgow for a rehearsal for my upcoming show,Heading into Glasgow for a rehearsal for my upcoming show,ئاسایی
1694748716,پێم وایە بە کڵاوی بیانییەوە نازدار دەردەکەویت,fun,bodysnatcher908,@rylie023 i think you'd look cute in the beanie hat,i think you'd look cute in the beanie hat,خۆشی
1694748725,ئەگەر بڕیارت دا پشوویەک لەسەر کاغەزەکەت بدەیت..لینکەکە perf-choreo، cute&amp;cheesey بەڵام چێژبەخشە http://tinyurl.com/ddnqv5,relief,wendychou,"@gingerying if you decide to take a break on your paper..the link is a perf-choreo, cute&amp;cheesey but enjoyable   http://tinyurl.com/ddnqv5","if you decide to take a break on your paper..the link is a perf-choreo, cute&amp;cheesey but enjoyable http://tinyurl.com/ddnqv5",ئارام
1694748751,هاها کێشە نییە، خۆشە نەخێر,happiness,Liiv7,"@cassiewho haha no problem, it's fun isn't it","haha no problem, it's fun isn't it",بەختەوەر
1694748771,مممم ڕیکلامەکانی جەژن بەڕاستی خۆشن,fun,jessicakbrown,Mmmm holiday commercials really ARE nice,Mmmm holiday commercials really ARE nice,خۆشی
1694748849,من دەمرم بۆ بینینی کاردانەوە لەسەر دەموچاویان .. its going to be FUN gedan begad,love,Lastoadri,I'm dying to see the reaction on their faces  .. its going to be FUN gedan begad,I'm dying to see the reaction on their faces .. its going to be FUN gedan begad,خۆشەویستی
1694767490,پشتگوێخستنی کوڕەکە، دیارە... من ئاوترۆم، بۆ ژیانی ڕاستەقینە,worry,JMBuckett,"Neglecting the boy, apparently... I'm outro, for real life","Neglecting the boy, apparently... I'm outro, for real life",نیگەران
1694767557,تازە تێگەیشتم - 400 فۆڵۆوەر! لێێێێێدا! xx,happiness,saragarth,I've just realised - 400 FOLLOWERS! YAY!  xx,I've just realised - 400 FOLLOWERS! YAY! xx,بەختەوەر
1694767572,ژیانم بەبێ تۆ دەمژێت - کێلی کلارکسن,sadness,jessicajonassss,My Life Would Suck Without You - Kelly Clarkson,My Life Would Suck Without You - Kelly Clarkson,دڵتەنگ
1694767573,هاها لە کۆتاییدا !! hiii هاوڕێ .,fun,babyxcrissy,@Prodigy702 haha FINALLY !!  hiii friend .,haha FINALLY !! hiii friend .,خۆشی
1694767576,پشوو وەرگرتن و بە هیچ شێوەیەک هیچ نەکردن خوێندن لە سبەینێ دەست پێدەکات,neutral,Weemario,Taking the day off and doing absolutely nothing    Studying begins on the morrow,Taking the day off and doing absolutely nothing Studying begins on the morrow,ئاسایی
1694767615,بەیانی خۆشحاڵم بە بیستنی هەواڵە خۆشەکەت!,relief,rhettroberts,@tintinex Morning  Glad to hear about your happy news!,Morning Glad to hear about your happy news!,ئارام
1694767618,سوپاس. تەقینەوەیەکمان هەبوو,happiness,johnwaire,@OceanCity thank you.  we had a blast,thank you. we had a blast,بەختەوەر
1694767627,هەروەها خۆشەویستی و ڕووناکی بۆ هەموو کەسێکی تر کە نەمتوانیوە لە دوایین تویتەکەمدا جێی بکەمەوە سوپاس بۆ هەمووتان,love,Inspirationals,Also love and Light to everyone else who I have not been able to fit into my last tweet  Thank YOU All,Also love and Light to everyone else who I have not been able to fit into my last tweet Thank YOU All,خۆشەویستی
1694767628,من میراتگری ئۆڤەر درافتم,empty,mneylon,@vavroom I'm the heir to the over draft,I'm the heir to the over draft,بەتاڵ
1694767665,Up way way way to early this am....سوپاس,empty,JillQuarles,Up way way way to early this am....thanks @shane_benson,Up way way way to early this am....thanks,بەتاڵ
1694767689,بەیانی باش دونیا!,enthusiasm,JMIKELS,Goodmorning world!,Goodmorning world!,پەرۆش
1694767783,هەروەها دەتوانن بە شێوەی ئۆنلاین سەیری فیلمی Family Guy بکەن. www.fancast.com و بەڵێ من کۆی شیلم.,worry,twyst976,@girlgamy you can also watch Family Guy online. www.fancast.com  And yes I am a total shill.,you can also watch Family Guy online. www.fancast.com And yes I am a total shill.,نیگەران
1694767794,بەیانی باش,happiness,dresdendolly,@xoxokimmie good morning,good morning,بەختەوەر
1694767797,من حەزم لە ڕیۆ فێردیناندە - کاتێک درێسێکی ئینگلتەرا لەبەردایە.,love,YatPundit,I like Rio Ferdinand - when he's wearing an England jersey.,I like Rio Ferdinand - when he's wearing an England jersey.,خۆشەویستی
1694767818,هەیـیـیـیـیـیـیـیـ! سەیرکە کێیە,surprise,LebanezeQueen,@Devinwade heyyyyyyyyyyy! Look who it is,heyyyyyyyyyyy! Look who it is,سوپرایز
1694767865,پیرۆزە سویتی.,neutral,kayemanalo,"@bryanboy Congratuations, Sweetie.","Congratuations, Sweetie.",ئاسایی
1694768020,,worry,Tittch,@iantalbot You're still welcome - the door's wide enough for your zimmer frame,You're still welcome - the door's wide enough for your zimmer frame,نیگەران
1694768052,دیتۆ ئەوە بۆ من! مانەوە لە ناوەوە گەرم و وشک ئەمڕۆ!,neutral,Cre8BeautyDaily,@AllEarsDeb Ditto that for me!  Staying inside warm and dry today!,Ditto that for me! Staying inside warm and dry today!,ئاسایی
1694768054,شتێکی لەو جۆرە!,fun,wholeexpanse,@cmykara Something like that!,Something like that!,خۆشی
1694768280,ئەگەر کەسێک ئەمشەو پێی وتم &quot;تەنها ٢ ویلایەت هەیە کە تێیدا بیت، QLD و Pissed&quot;,surprise,omegatron,"@johnlacey had someone tell me tonight &quot;there are only 2 states to be in, QLD and Pissed&quot;","had someone tell me tonight &quot;there are only 2 states to be in, QLD and Pissed&quot;",سوپرایز
1694768294,سەروو سروشتی ئەمشەو yay,happiness,muchlovee,supernatural tonight  yay,supernatural tonight yay,بەختەوەر
1694768446,یای من! بەڵام، چی بە تایبەتی؟,surprise,Malach,"@typicalhigh Yay me!  But, what in particular?","Yay me! But, what in particular?",سوپرایز
1694768460,پێویستە پەیوەندی بە قوتابخانەوە بکات و پێیان بڵێیت ئەنفلۆنزای بەرازت هەیە بۆ ئەوەی بتوانین ڕۆژی پشوومان هەبێت,neutral,theatre_nerd22,@Jeewilikers...you should call school and tell them you have swine flu so we can have the day off,should call school and tell them you have swine flu so we can have the day off,ئاسایی
1694768494,"aww, jon ryan bob و greta لە یەک وێنەدا؟ چەندە نازدارە و بەیانیەکەم گەشاوە دەکات، ty jon walker",love,melyssawithay,"aww, jon ryan bob and greta in one picture? how adorable  and it brightens my morning, ty jon walker","aww, jon ryan bob and greta in one picture? how adorable and it brightens my morning, ty jon walker",خۆشەویستی
1694768516,تۆ گاڵتە ناکەیت کاتێک دەڵێیت دەبێت خێرا بیت، وانییە؟ من وەک ٥ چرکە دوای تویتەکەت لەوێ بووم: هیچ.,neutral,ClillaryHinton,"@robluketic You're not kidding when you say you have to be fast, are you?  I was there like 5 seconds after your tweet: nothing.","You're not kidding when you say you have to be fast, are you? I was there like 5 seconds after your tweet: nothing.",ئاسایی
1694768529,بەم زووانە کارە نوێیەکەم دەست پێدەکات زۆر دڵخۆشم!,happiness,joeljansson,Soon my new job starts  I'm so happy!,Soon my new job starts I'm so happy!,بەختەوەر
1694768589,لە شوێنێک خوێندمەوە کە ناوەکەیان گەڕاندەوە، هیوادارم بەم زووانە ڕووبدات,surprise,violetbakes,"@Sazchik  I read somewhere they were restoring the name, hope it happens soon","I read somewhere they were restoring the name, hope it happens soon",سوپرایز
1694768604,[هەڵە!] thanx your THE سەرسوڕهێنەر! http://tinyurl.com/ddqpoa,relief,youroryoure,[Wrong!] @anambanana thanx  your THE awesome! http://tinyurl.com/ddqpoa,[Wrong!] thanx your THE awesome! http://tinyurl.com/ddqpoa,ئارام
1694768606,سوپاس بۆ فۆڵۆو، دۆگ. من حەزم لەو کڵاوەیە,love,detlef_c,"Thanks for the follow, Doug. I like that hat","Thanks for the follow, Doug. I like that hat",خۆشەویستی
1694768649,سوپاس کچە ئازیزەکەم xx,love,susiecameron,@LJCharleston  Thanks darling girl   xx,Thanks darling girl xx,خۆشەویستی
