tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1963424570,دایکم تەنها لە خەو هەڵساندم و زۆر شێتم خەونم بە پێڵاوەوە دەبینی ئەو دەیەوێت بچمە ڕووبارەکە زۆر گەمژانەیە,sadness,moneygirlz,mom just woke me u[p and i am so mad i was dreaming about  shoes  she whants me to go to the river it is so stupid,mom just woke me u[p and i am so mad i was dreaming about shoes she whants me to go to the river it is so stupid,دڵتەنگ
1963424592,چۆنی؛سڵاوت لێبێت! ئایا هەرگیز پێشوەختە داواکاری سیمس ٣ت کردووە؟ زۆر دڵتەنگم زۆر هەژارم بۆ ئەوەی ئێستا بەدەستی بهێنم,sadness,candireign,@brran1 Hey you! Did you ever pre-order your Sims 3? I'm so sad Im too poor to get it right now,Hey you! Did you ever pre-order your Sims 3? I'm so sad Im too poor to get it right now,دڵتەنگ
1963424826,کارکردن. ناتوانم چاوەڕێ بکەم تا کاتژمێر ٤:٣٠. پرسە لە ڕۆژی دووشەممە.,worry,TRob55,Working.  I can't wait till 4:30. Funeral on monday.,Working. I can't wait till 4:30. Funeral on monday.,نیگەران
1963424977,نەیدەزانی پەیکەری ناو ڤێنیز پیاوێکی ڕاستەقینە و بە دەنگی بەرز هاوار دەکات هەمووان پێکەنین,neutral,helloglo,didn't know the statue in the Venetian was a real man and screamed so loud everyone laughed,didn't know the statue in the Venetian was a real man and screamed so loud everyone laughed,ئاسایی
1963425102,تەنها بەو کەسانەم وت کە زۆر گرنگە بۆ من تەنها بە تەنیا جێم بهێڵن... جارێکی تر گێل بوومەوە.,hate,Xyense,I just told the people that matters the most to me to just leave me alone... I fucked up again.,I just told the people that matters the most to me to just leave me alone... I fucked up again.,ڕق
1963425413,ڕقم لە شوێنی ئۆتۆمبێلە &lt;Jx&gt;,sadness,JarrethHunt,I hate car places  &lt;Jx&gt;,I hate car places &lt;Jx&gt;,دڵتەنگ
1963425471,پێویستی بە باشترین هاوڕێی نیمچە هاوڕەگەزبازەکەم بوو کە ئەمشەو لەگەڵم بچێت بۆ بازاڕکردنی پێڵاو. بەداخەوە لە هیچ شوێنێکدا نییە.,worry,tkcrain,needed my semi-gay best friend to go shoe shopping with me tonight. Alas he is nowhere to be found.,needed my semi-gay best friend to go shoe shopping with me tonight. Alas he is nowhere to be found.,نیگەران
1963425781,کاتێکی خۆش بەسەر بەرن لە هامپتۆن. بەهیوای ئەوەی بۆ هەندێک ئیسراحەت بێت نەک بۆ کار,neutral,mscommuncations,"@LizzieGrubman have a great time in the Hamptons. Hope it's for some relaxation, not for work","have a great time in the Hamptons. Hope it's for some relaxation, not for work",ئاسایی
1963425836,باشە ئایا تۆ تەنها بە تەواوی تایبەت نیت. هاها چاپی تایبەت. پێم وایە هیچ فۆڵۆوەرێکی نوێم وەرنەگرتووە,fun,dshep04,@Harley_Dude @helloo_kitty @morninglory well aren't you just absolutely special. Haha special ed. I think I've received no new followers,well aren't you just absolutely special. Haha special ed. I think I've received no new followers,خۆشی
1963426110,کەمێک شەڕمان لەگەڵ باشترین هاوڕێم کرد چی بکەم؟!؟,worry,AngelicaV1,Had a little fight with My Best Friend   What should I Do?!?,Had a little fight with My Best Friend What should I Do?!?,نیگەران
1963426310,من تۆپی سۆفتبۆڵم هەیە,worry,jeteroftheseas,I have softball,I have softball,نیگەران
1963426545,http://79.170.44.101/buma.ro/ ناونیشانی کاتیش کارناکات، m8. دەبێ شتێکیان بە دۆمەینەکە کردبێت,neutral,marianbusoi,"@Imagelimited http://79.170.44.101/buma.ro/ temporary address not working either, m8. They must have done something to the domain","http://79.170.44.101/buma.ro/ temporary address not working either, m8. They must have done something to the domain",ئاسایی
1963426560,کار بکە یان...(هێهێ مێشک لەناو کانیاوەکەدا)! من لێرە دانیشتووم ئەم شتەی قەرزی خوێندکاری دەکەم.,sadness,ShadiFareed,@Just_Cal Work or...(hehe mind in the gutter)! I'm sittin here doin this student loan thing.,Work or...(hehe mind in the gutter)! I'm sittin here doin this student loan thing.,دڵتەنگ
1963426674,ugh، دڵنیا نیم سەبرم هەیە یان زیرەکی ماوەتەوە لەم خاڵەدا لە ڕۆژەکەدا (هەفتە؟) بۆ ڕیفاکتەر و دووبارە نووسینی ئەم پاکێجە کۆدە,worry,psylum,"ugh, not sure i have the patience or remaining intelligence at this point in the day (week?) to refactor and rewrite this package of code","ugh, not sure i have the patience or remaining intelligence at this point in the day (week?) to refactor and rewrite this package of code",نیگەران
1963426800,سوپاس بۆ ئەوەی هیوای بەختت بۆ خواستم یەک دوو هەفتە لەمەوبەر لەسەر چوونە ناو کۆڕێکی باڵاتر، بەڵام من نەمتوانی,worry,WWEChickJes54,"@officialjman thanks for wishing me luck a couple of weeks ago on getting into a higher choir, but i didn't make it","thanks for wishing me luck a couple of weeks ago on getting into a higher choir, but i didn't make it",نیگەران
1963426965,هەمان شت هاوڕێکەم...BORED! ئۆپ، ئێستا کێشەیەکی ورووژێنەرم هەیە,boredom,csn_al,"Ditto that, my friend...BORED! Oops, now I have an exciting problem","Ditto that, my friend...BORED! Oops, now I have an exciting problem",بێزار
1963427051,بەجدی پێویستە بزانم بۆچی هەندێک جار لاپتۆپەکەم ئەوەندە گەرم دەبێت. BBL دوای ئەرکەکان &amp; نرخدانان &quot;چاککردنی کۆمپ&quot;. زۆر شوێن نەماوە 4 کە.,worry,TheKomodoDragon,I seriously need to find out why my laptop sometimes gets so hot. BBL after errands &amp; pricing &quot;comp fixes&quot;. Not many places left 4 that.,I seriously need to find out why my laptop sometimes gets so hot. BBL after errands &amp; pricing &quot;comp fixes&quot;. Not many places left 4 that.,نیگەران
1963427523,کاتێک کەسێک دەستکاری دیزاینەکانت دەکات پێی دەوترێت دزی نووسین ڕاستە؟؟، بەڵام چی بکەیت؟؟، من ماندوو و ماندوو و نائومێدم,worry,fadeintolex,"When someone edit your designs is called plagiarism right??, but what can you do??, I'm tired, exhausted and dissapointed","When someone edit your designs is called plagiarism right??, but what can you do??, I'm tired, exhausted and dissapointed",نیگەران
1963427570,دیسان کوێر بووەوە,surprise,McHottieGirl9,Blinded again,Blinded again,سوپرایز
1963427623,ئێستا کۆتایی هەفتەیە! زۆر نایاب و سەرنجڕاکێشە! ئەمشەو بەشەکانی تری توایلایتم بینی، هەروەها فینینش برێکم خوێندووەتەوە بۆ ئەوەی بزانم.. ئایا دەتوانم ئەوە بکەم؟,fun,jennuth,"now it's weekend! It's so great!  I saw the rest of Twilight tonight, and i also have read fininsh  Break for know.. Could I do that?","now it's weekend! It's so great! I saw the rest of Twilight tonight, and i also have read fininsh Break for know.. Could I do that?",خۆشی
1963427633,من قفڵ بووم carrrr من ناچار بوو پەیوەندی بە قفڵ ئاسنگەرێکەوە بکەم. - 35.00 دۆلار,hate,buche06,i got locked out my carrrr  had to call a lock smith. - $35.00,i got locked out my carrrr had to call a lock smith. - $35.00,ڕق
1963427710,جگە لەوەی کە لە چوارشەممەوە باران دەبارێت، و بڕیار نییە تا دووشەممە بوەستێت. ew.,worry,blindingvoip,"@roflcopterfail except the fact that it's been raining since Wednesday, and not supposed to stop till Monday. ew.","except the fact that it's been raining since Wednesday, and not supposed to stop till Monday. ew.",نیگەران
1963427726,هەروەها منیش! پێویستت بە هەندێک بەرواری گەشتە stat!,neutral,Maureen973,@famouslyalone Me too!    need some tour dates stat!,Me too! need some tour dates stat!,ئاسایی
1963427988,ئاه و هەست دەکەم بۆ تۆ کە لە کاتژمێرێکی ئاوا نازەمینیدا هەڵدەستیت,neutral,XgailyX,@Thorney88 oh and i feel for you getting up at such an unearthly hour,oh and i feel for you getting up at such an unearthly hour,ئاسایی
1963428009,من وازم لە فۆڵۆوکردن هێنا - ئەو بەڕاستی خۆش دەردەکەوێت بەڵام جەهەنەمەکە لە فیدەکەمدا شل دەکات. بێزارکەر بوو.,love,argonman,@KTVL I gave up following @KimSherrell - She seems really nice but clutters the hell out of my feed.  It got annoying.,I gave up following - She seems really nice but clutters the hell out of my feed. It got annoying.,خۆشەویستی
1963451727,نەفرەت، بۆ ڕاستەقینە؟ wtf,hate,mrs_mcsupergirl,"@FreyaLynn damn, for reals? wtf","damn, for reals? wtf",ڕق
1963451795,هەرگیز کۆتایی هەفتەیەکی ئارام نییە بۆ allahpundit,neutral,kamiNcali,@allahpundit never a relaxing weekend for the allahpundit,never a relaxing weekend for the allahpundit,ئاسایی
1963452062,ئای نا! کۆتایی هەفتەی خۆشم لەگەڵ هاوڕێکانم نەما! دایکم کۆتایی هەفتەیەکی خێزانیی لێ دروست کردووە! نەفرەت,surprise,Miekxx,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  Damn,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it! Damn,سوپرایز
1963452372,زۆر نائومێد، باش ئیڤانس، دەنگیان بەڕاستی خراپە، بۆیە لە ئاواز دەرچووە #britainsgottalent,sadness,pinkgoddess,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent","So disapointed,good Evans, they sound really bad, so out of tune #britainsgottalent",دڵتەنگ
1963452766,هەوڵمدا یارمەتیت بدەم,sadness,Schlotto,@tmg25 i tried to help,i tried to help,دڵتەنگ
1963452930,هێشتا لەسەر شەمەندەفەرەکە goin 2 the southside!,neutral,Neicy926,still on the train goin 2 the southside!,still on the train goin 2 the southside!,ئاسایی
1963453032,شتێکی باش ئەوەیە: کۆمپیوتەریان هەیە. شتێکی خراپ ئەوەیە: هەموو سایتەکانی VIDJAGAME بلۆک دەکات! بەڵێ، تەنانەت VGTribune.com بلۆک کراوە!,surprise,alexissantos,"Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked!","Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked!",سوپرایز
1963453092,ئەم منداڵانە ترسناکن! ئەگەر لە گود ئیڤانس بومایە، تەلەفۆنم بۆ چایڵدلاین دەکرد,empty,danimal1985,"These kids are terrible! If I was in Good Evans, I'd call Childline","These kids are terrible! If I was in Good Evans, I'd call Childline",بەتاڵ
1963453137,ببلتویت ڕقی لێمە,hate,alisonmrose,Bubbletweet hates me,Bubbletweet hates me,ڕق
1963454052,soo نەخۆشە. رقم له ژيانى خومه,sadness,emkizzle,soo sick. i hate my life,soo sick. i hate my life,دڵتەنگ
1963454514,و لێرەدا پێم وا نەبوو ئێسکێکی دڕندەت لە جەستەتدا هەیە ... بە تیشکی خۆر ئەشکەنجەم دەدەیت...همف,worry,SandraMartini,@TerriZSoloCEO and here I didn't think you had a cruel bone in your body ... torturing me with sunshine...hmph,and here I didn't think you had a cruel bone in your body ... torturing me with sunshine...hmph,نیگەران
1963454728,ئەو گۆرانیەم تەرخان کرد بۆ VW ـەکەم کاتێک فرۆشتم,sadness,SheriffKevin,@omgamandanicole i dedicated that song to my VW when i sold it,i dedicated that song to my VW when i sold it,دڵتەنگ
1963454786,تۆ بیرت دەکردم! وای,love,clairewhill,@richardepryor You missed me!  lol,You missed me! lol,خۆشەویستی
1963455027,باشە - پێدەچێت Hurdle لە دەرەوە بێت.,sadness,cpi013,Well - looks like Hurdle is out.,Well - looks like Hurdle is out.,دڵتەنگ
1963455046,ئاوو ئینتەرنێت بەڵام بەڵێ .. ئەو وتی چەپڵەی دەوێت دوای هەر وەرگرتنێک کە کردوویەتی. ئاگاداربە داوای چی دەکەیت خخخخ. AHH *تویچ*,worry,januarycrimson,@MissLaura317 Aww internet  But yeah .. he did say he wanted applause after every take he did. Careful what you ask for lol. AHH *twitch*,Aww internet But yeah .. he did say he wanted applause after every take he did. Careful what you ask for lol. AHH *twitch*,نیگەران
1963455101,پاکەتێکی نەکراوەی پەنیری بزن starin من لە دەموچاو. برسێتی، din نەک til 6,sadness,traydadiva,"unopened pack of goat cheese starin me in the face. starving, din not til 6","unopened pack of goat cheese starin me in the face. starving, din not til 6",دڵتەنگ
1963455198,هەوڵدان بۆ پلاندانان بۆ ئاهەنگێکی گەورەی لەدایکبوون بە تەنیا,neutral,p3anut3,trying to plan a huge birthday party by myself,trying to plan a huge birthday party by myself,ئاسایی
1963455206,ئەو فیلمە زۆر نازدار دەردەکەوێت، و کۆمیدییە. هەرگیز ناگەم بە چوونە سینەما.,love,joyful727,"@rockinbobyn That movie looks VERY cute, and funny. I never get to go to the movies.","That movie looks VERY cute, and funny. I never get to go to the movies.",خۆشەویستی
1963455363,مممم ئێستا بە زمانی من قسە دەکەیت! (بەداخەوە، لە دۆخی خۆراکی شەڕانگێزانە-من بەجدی بیر لە competiton-بۆیە هیچ سیل من پێشبینی,surprise,Michelle_Moore,"@execbp mmmm now you're speaking my language! (Unfortunately, in militant diet mode-am seriously thinking of  competiton-so no TB I guess","mmmm now you're speaking my language! (Unfortunately, in militant diet mode-am seriously thinking of competiton-so no TB I guess",سوپرایز
1963457192,ڕقت لە شەڕە,worry,JuliaaaGaaab,Hate fighting,Hate fighting,نیگەران
1963457379,مۆنتاژکردنی ڤیدیۆ لەناو ڤانەکەدا. کەمێک برسی و خەمۆکم کە هێشتا ئەپم نەبینیوە.,sadness,charliebrand,Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet.,Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet.,دڵتەنگ
1963458338,ئایا هەمووتان بەبێ من دەڕۆن,surprise,REWARD82,@tinkypen are you all going without me,are you all going without me,سوپرایز
1963458810,http://twitpic.com/5ut6j - aww دەبێ برایەکی سەرسوڕهێنەر بێت!,love,stephanieH25,@mileycyrus http://twitpic.com/5ut6j - aww  he must be an amazing brother!,http://twitpic.com/5ut6j - aww he must be an amazing brother!,خۆشەویستی
1963458850,هاوسەرگیری هاوڕەگەزبازان لە هەموو شوێنێک لێرە یاسایی نییە.,worry,fakebestfriend,@DutchRaymond gay marriage isn't legal everywhere here.,gay marriage isn't legal everywhere here.,نیگەران
1963459251,بینیم کە تۆ تەلەفۆن دەکەیت بەڵام ناتوانم وەڵام بدەمەوە وەک چۆن لە کاتژمێری دووەمی کۆنفۆڕێکی تەلەفۆنی لەگەڵ دایکمدام و ئەویش واز لە قسەکردن ناهێنێت,worry,agingdragqueen,@pokeyp I saw that you were calling but cannot answer as I'm in the second hour of a phone convo with my mom and she won't stop talking,I saw that you were calling but cannot answer as I'm in the second hour of a phone convo with my mom and she won't stop talking,نیگەران
1963459302,پیرۆزە لە ئینڤیسالاین! پێویستە بۆ خۆم جێگیر بکەمەوە - تەمبەڵی بووم و وازم لە لەبەرکردنیان هێنا.,happiness,KellyShibari,@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.,Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.,بەختەوەر
1963459320,بازاڕکردنی پێڵاو بەڵام لە بەختەوەر. لە هیچ شتێکدا قەبارەی ٥یان نییە کە من بمەوێت!,neutral,alixrose,Shoe shopping but out of luck. They don't have a size 5 in anything I want!,Shoe shopping but out of luck. They don't have a size 5 in anything I want!,ئاسایی
1963459465,خەریکە دەچێتە گەشتێکی ٦ کاتژمێری بۆ ماڵەوە,enthusiasm,Tuckaa,About to go on 6 hour journey home,About to go on 6 hour journey home,پەرۆش
1963459762,شەوی هەینی و دەوام,sadness,_Abhishek,Friday Night and working,Friday Night and working,دڵتەنگ
1963459813,بەنەفرەت بێت. ناتوانم فیلمی لێ بگرم. گوێ مەدێ,worry,Katrinonus,@darkmindedsith Damn it. I can't film it. Nevermind,Damn it. I can't film it. Nevermind,نیگەران
1963459933,هەوڵمدا بەشداری چاتەکە بکەم بەڵام سایتەکە ڕێگەی نەدا بچمە ژوورەوە,sadness,MBL,@nkeathley tried to join the chat but the site would not let me sign in,tried to join the chat but the site would not let me sign in,دڵتەنگ
1963460555,بەڵێ. چونکە دەبێت سبەی بەیانی بچم و یەکشەممە زوو هەڵبگرم، بۆیە هیچ هۆکارێک نابینم بۆ ئەوەی تەواوی کۆتایی هەفتە بچم,relief,yadseuT,"@hihihammy yeah. because i'll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend","yeah. because i'll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend",ئارام
1963461097,کۆکەی نەخۆش. کۆکە.,worry,StefanienicoleW,getting sick  cough. cough.,getting sick cough. cough.,نیگەران
1963461143,#BGT Piers نەدەبوو زەنگ لێبدات کاتێک کچە بچووکەکان گۆرانییان دەگوت,hate,thepurplediva,#BGT  Piers shouldn't have buzzed when the little girls were singing,#BGT Piers shouldn't have buzzed when the little girls were singing,ڕق
1963461201,تەنها ئینتەرنێتی لەدەستچوو. وە من لە هێرشێکدا بووم بۆ 25 سیستەمی کارپێکردن.,sadness,DeadGuyWalking,Just lost Internet.  And I was in a raid for 25 OS.,Just lost Internet. And I was in a raid for 25 OS.,دڵتەنگ
1963461425,واو! بە واتایەکی ڕەسەن بازاڕم کرد تا کەوتمە خوارەوە....و پاژنەی پێم وەرچەرخاند. ئەف...ئەو قوربانیانە دەبینیت کە بۆت دەدەم؟؟,worry,ggs_closet,Whew! I literally shopped till I dropped....and sprained my ankle.  Ugh...do you see the sacrifices I make for you??,Whew! I literally shopped till I dropped....and sprained my ankle. Ugh...do you see the sacrifices I make for you??,نیگەران
1963461660,من پزیشکی ددان ....کەسانی ترسناک لێرە...,worry,squiggles8,Im @ the dentist  ....scary people here...,Im the dentist ....scary people here...,نیگەران
1963461931,وا بوو,neutral,yarashaban,@Nichola_Abdo it was,it was,ئاسایی
1963462012,بۆ کوێ چووە؟؟؟,empty,kristiivey,where did @poonstabby go???,where did go???,بەتاڵ
1963462388,نەخێر هیچ لە ماڵەکەدا و دڵنیام نییە کە دەبێ بە ئۆتۆمبێل بچمە ستاندی قاوە. لەوە خراپترە کە پێم وابوو.,worry,saydiemason,@Ms_AliceV No  None in the house and I'm not sure i should drive to the coffee stand. It's worse than I thought it would be.,No None in the house and I'm not sure i should drive to the coffee stand. It's worse than I thought it would be.,نیگەران
1963462525,بۆیە ببورن بە بیستنی هەواڵە ترسناکەکەت بیر لە هەمووتان دەکەمەوە x,worry,violetposy,@LisaTalkingTots So sorry to hear your terrible news   Thinking of you all x,So sorry to hear your terrible news Thinking of you all x,نیگەران
1963462566,لەوانەیە ڕۆژی شەممە کاربکەم دەمەوێت تەنها لە کۆتایی هەفتەدا بە باشی بینووسمەوە، بەڵام سەرۆکەکان لەوانەیە بڵێن تەنها ئێستا کاربکە.,neutral,JDBushart,"May have to work Saturday   I want to just rewrite it properly over the weekend, but bosses may say just get it working now.","May have to work Saturday I want to just rewrite it properly over the weekend, but bosses may say just get it working now.",ئاسایی
