tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1693957485,sike sike پێی بڵێن ئاگربەست؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟ تۆ هێشتا ژنە و ppl من هێشتا دەچنە هەوا تۆ دەرەوە tho,hate,Leah_Lewinsky,@MrWize sike sike call it truce???????????????? u still a bitch and my ppl still gonna air u out tho,sike sike call it truce???????????????? u still a bitch and my ppl still gonna air u out tho,ڕق
1693957495,چاوەڕوانی ئیمەیڵێک کە ڕەنگە هەرگیز نەگاتە دەستمان. ED دواتر، Consti خوێندن دوای پاشان بێهیوا bumming.,worry,lazarrow,"Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.","Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.",نیگەران
1693957516,تەنها وەرگرتنی ڕۆژێکی بێبەرامبەری زیادە,surprise,yurcom,Just getting an additional free day,Just getting an additional free day,سوپرایز
1693957562,بەخێربێیت ! بەڕاستی خۆشحاڵم کە لێرە دەتناسم. بەرهەمەکانت rox man,happiness,AngeZanetti,Welcome @doeko ! Really glad to know you here. Your products rox man,Welcome ! Really glad to know you here. Your products rox man,بەختەوەر
1693957612,دووشەممە لێرەدایە، ڕۆژێکی تر,neutral,MarreNoel,"Monday is here, One more day","Monday is here, One more day",ئاسایی
1693957628,ئێستا هەموو گۆرانییەکانی زۆمبی تایبەتن بە ? http://blip.fm/~5jbib,fun,ShortiezRevenge,All zombie songs are now dedicated to @HAMMER32  ? http://blip.fm/~5jbib,All zombie songs are now dedicated to ? http://blip.fm/~5jbib,خۆشی
1693957642,دڵخۆش و پاکە، پاک و خاوێنی قیژەقیژ,happiness,sassleberry,"is happy  and clean, squeaky clean","is happy and clean, squeaky clean",بەختەوەر
1693957765,سوپاس سوپاس!! پێم وابوو ئەمە ئەو شوێنەیە کە ئێستا هەموو منداڵە فێنکەکان کۆدەبنەوە، hehe xoxo!,happiness,iamneetles,"@Tottie Thank you, thank you!! Thought this is where all the cool kids hang out now, hehe  xoxo!","Thank you, thank you!! Thought this is where all the cool kids hang out now, hehe xoxo!",بەختەوەر
1693957847,ئەوەش بێزارکەر و بێزارکەر. چ گێڕێکە؟ لە دەستت دایدەگرم,worry,RadPirate,@chaoscartel That is annoying. What gear is it? I'll take it off your hands,That is annoying. What gear is it? I'll take it off your hands,نیگەران
1693957892,پێویستە هەندێک چاوی داخراو بەدەست بهێنم... بەڵام تەنها ناتوانم با 1 جار زیاتر هەوڵ بدەین. تا تا تویتەر وۆرلد,neutral,Diamondgiirl,I need to get some shut eye... But I just can't let's try 1 more time. Ta Ta Twitterworld,I need to get some shut eye... But I just can't let's try 1 more time. Ta Ta Twitterworld,ئاسایی
1693957937,بەیانی بیل,neutral,mrsjanderson,@RealBillBailey morning Bill,morning Bill,ئاسایی
1693957972,تەنها دەمەوێت ئەم وەرزە تەواو بێت! تەنها هەفتە و نیوێک ئەوا کاتی جوڵەیە!,worry,AP2005,I just want this semester to be over! Only a week and a half then it's moving time!,I just want this semester to be over! Only a week and a half then it's moving time!,نیگەران
1693958107,گوێگرتن لە ناتوانم چاوەڕێ بکەم - akon feat t pain . حەزم لەو گۆرانیەیە,love,rissastory,listening to i can't wait - akon feat t pain . i love this song,listening to i can't wait - akon feat t pain . i love this song,خۆشەویستی
1693958143,پاککردنەوەی ژوورەکەم و گوێگرتن لە بریتنی.,neutral,kridrules,Cleaning my room and listening to britney.,Cleaning my room and listening to britney.,ئاسایی
1693958182,بەڵێ ئەم گۆرانیەی NBA زۆر نایاب و سەرنجڕاکێشە!!! گۆرانییەکی کۆن و کۆمیدی NBA ی ڕیمیکسی هاندەری NBAم دەستکەوت. ئۆهرورمی ڕۆژ &quot;ڕەنگ کوێر&quot;.,happiness,isabuu,"@aruky Yes, this NBA song is great!!!  Got an old funny NBA cheerleader remix song. Ohrwurm of the day &quot;colorblind&quot;.","Yes, this NBA song is great!!! Got an old funny NBA cheerleader remix song. Ohrwurm of the day &quot;colorblind&quot;.",بەختەوەر
1693958195,لۆگۆی نوێ! بۆ هەموو وێبەکە، Cheak it!...gAllethOo,happiness,gAllethOo,"NEW LOGO! for all the Web, Cheak it!...gAllethOo","NEW LOGO! for all the Web, Cheak it!...gAllethOo",بەختەوەر
1693958243,سوپاس بۆ بلاوكردنه‌وه‌ت,relief,berylkruger,@deuhlig thanks for sharing,thanks for sharing,ئارام
1693958257,چاتێکی نایاب لەگەڵ هاوڕێیەکت. ئەو بە تەواوی مێشکم ئارام دەکاتەوە,love,Paula_Grey,Having a great chat with a friend. He's totally putting my mind at ease,Having a great chat with a friend. He's totally putting my mind at ease,خۆشەویستی
1693958278,سیستەمێکی هەرزان و باش http://bit.ly/Fgl2Y,neutral,jamisonbanham,@lexiphanic  cheap and good system  http://bit.ly/Fgl2Y,cheap and good system http://bit.ly/Fgl2Y,ئاسایی
1693958295,شەوتان باش تویتەرڤیل! بەڕاستی چێژم لە بەندەری مرواری وەرگرت. ئێستا ڕۆشتم بۆ ئەوەی بخەوم و لەگەڵ پیاوە گەرمەکەمدا ئامێز بگرم! ئەمشەو خەونی خۆشم دەبێت! XOXO,love,MyDailyMadness,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man!  i will have good dreams tonight! XOXO,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man! i will have good dreams tonight! XOXO,خۆشەویستی
1693958349,ئۆی! بیرۆکەیەکی باشە بۆ دانانی لەسەر ئایسکرێم,fun,MikeyAllStars,@khodgkin1 Oh! Good idea about putting them on ice cream,Oh! Good idea about putting them on ice cream,خۆشی
1693958360,خخخ گوێم لێتە، پێموایە سەیری نزیکەی ٢ - ٣ فیلمی جیاوازم کردووە، لە کاتێکدا دەبوو کارەکانم تەواو بکردایە. من کچ ttyl دەکەم,love,Raindropz429,"@yourshyness21 lol I hear you, I think I watched about 2 - 3 different movies, when I should have been getting work done.  I'll ttyl girl","lol I hear you, I think I watched about 2 - 3 different movies, when I should have been getting work done. I'll ttyl girl",خۆشەویستی
1693958432,کەواتە بەزۆری حەزت لە چ دانەوێڵەیە؟,neutral,IanBarroga,@DavidArchie so what cereal do you usually like?,so what cereal do you usually like?,ئاسایی
1693958433,...ئەمڕۆ ساتێکی یایم هەبوو YAY هیوادارم تۆش ئەوەت کردبێت!,happiness,wantstofly1,@girlfromthemoon ...i had a yay moment today  YAY hope you did too!,...i had a yay moment today YAY hope you did too!,بەختەوەر
1693958455,مممم مریشک قەرقەوش &amp; مامەڵە یان بێ گرێبەست.....And thats life !,neutral,whoisdjspecialk,Mmmm Chilli Crab &amp; Deal Or No Deal.....And thats life !,Mmmm Chilli Crab &amp; Deal Or No Deal.....And thats life !,ئاسایی
1693958558,خۆزگە لە #eurodjangocon بوومایە,neutral,CarlosYoder,wish I was at #eurodjangocon,wish I was at #eurodjangocon,ئاسایی
1693974670,ڕژێمی بێکۆتایی چا~~~~... لێرە ڕۆژی جەژنە... چۆن بزانم؟ باران دەبارێت,surprise,lesservoice,endless streams of tea~~~~... it's a holiday day here... how do I know? it's raining,endless streams of tea~~~~... it's a holiday day here... how do I know? it's raining,سوپرایز
1693974700,دەنگ دەدات کە هەمووتان شەوێکی خۆشتان بەسەر برد . خۆشحاڵم کە سەرکەوتوو بوو,happiness,ginny9577,@DonnieWahlberg sounds like you all had a great night . i'm glad it was successful,sounds like you all had a great night . i'm glad it was successful,بەختەوەر
1693974719,بچمە سەر جێگاکە,neutral,laurenparadiso,goin to bed,goin to bed,ئاسایی
1693974796,سوپاس بۆ خوا کامێرا خۆی چاک کرد. من ئایپادێکی نوێم دەوێت,relief,riksorun,Thank god camera fixed itself. I want a new ipod,Thank god camera fixed itself. I want a new ipod,ئارام
1693974800,وۆپ، تازە ئەلبوومی ئیلییۆت مینۆریان لە itunes کڕیوە. دواجار کارکردنی بۆ من!!,happiness,LinnetBirdie,"Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!","Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!",بەختەوەر
1693974908,ئەو تەپوتۆزانەی کە فڕێدەدرێنە سەر پەنجەرەکان دەبێت سەرنجی *کەسێک* ڕابکێشن,surprise,geoffsays,@FoluB pebbles thrown at windows should get *someones* attention,pebbles thrown at windows should get *someones* attention,سوپرایز
1693974979,هۆکارێک هەیە کە هەندێک جار زۆر نازدارن - بۆ ئەوەی ڕێگریت لێ بکەیت کە فڕێیان بدەیتە دەریاوە کاتێک هەر ٢ کاتژمێر جارێک هاوار دەکەن...,fun,HHG,@mikebreed There's a reason why they're so cute at times - to prevent you from throwing them overboard when they scream every 2 hrs...,There's a reason why they're so cute at times - to prevent you from throwing them overboard when they scream every 2 hrs...,خۆشی
1693975029,نەخێر، dayuuum کاتژمێر 5 باشتر بوو,happiness,rebeccaclark,"@nicolesssss  no, dayuuum 5o'clock was better","no, dayuuum 5o'clock was better",بەختەوەر
1693975038,پێت وتم تۆ لەوێ دەبیت...ههههه! هەممممم لە کوێ بوون u.....,worry,DamonD_VIP,@JRHIGHTOWER  you told me u would be there...lol! Hmmmm where were u.....,you told me u would be there...lol! Hmmmm where were u.....,نیگەران
1693975041,سەیرکردنی ئۆفیس........ هەروەها زێڕی کۆمیدی,neutral,hairycornflakes,watching the office......... also comedy gold,watching the office......... also comedy gold,ئاسایی
1693975056,u نەخێر هیچ سوودێکی نەبوو ئاماژەی پێبکەین دوێنێ و ppl 2 چاوەڕێیان هەبوو til نیوەشەو .... ئەوان جۆرێک توڕە بوون,sadness,MAGGIECHICKEN,@shaundiviney u no there was no point pointing it out yesterday and ppl had 2 wait til midnight .... they were kinda pissed,u no there was no point pointing it out yesterday and ppl had 2 wait til midnight .... they were kinda pissed,دڵتەنگ
1693975266,گراند ئەندەنوسیا لەگەڵ دایکی و خوشکەکانی...,neutral,chebons,Grand Indonesia with mom n sisters...,Grand Indonesia with mom n sisters...,ئاسایی
1693975310,من دێم و هەوڵ دەدەم تۆ بدۆزمەوە و هەوادارێکی تۆش بم,love,nicsknots,@alibalijeweller I'm come and try to find you and be your fan too,I'm come and try to find you and be your fan too,خۆشەویستی
1693975360,لە یوتیوب سەیری هەندێک لە ڤیدیۆکانتان دەکەم. تۆ گاڵتەجاڕی دەیڤد. ئای و TALENTED بێگومان!,happiness,franzne,@DavidArchie I'm watching some of your videos in YouTube. You're funny David.  Oh and TALENTED of course!,I'm watching some of your videos in YouTube. You're funny David. Oh and TALENTED of course!,بەختەوەر
1693975368,thks 4 the follow، و تویتەکان، خۆشەویستیەکەم گەڕاندەوە,love,Deva09IAME,"@LeilaniLi thks 4 the follow, and @newest tweets, i returned the love","thks 4 the follow, and tweets, i returned the love",خۆشەویستی
1693975383,http://twitpic.com/4j8us - سەرنجڕاکێشە کە VS2003 سکریپتێکی ڕێکخستن بۆ لابردنی دامەزراندن دروست دەکات.,worry,timothychung,http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.,http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.,نیگەران
1693975415,بەیانی! ئایا تۆ گەڕایتەوە لە بلیتی blighty؟ بەهیوای ئەوەی کاتێکی خۆشتان بەسەر بردبێت لە دوورەوە,worry,ACESTAR76,@RealBillBailey Morning! Are u back in blighty Bill? Hope u had a lovely time away,Morning! Are u back in blighty Bill? Hope u had a lovely time away,نیگەران
1693975539,دەتەوێت شتێکی کۆمیدی ببیستێت؟ من هی تۆم ئێستا لە ڕادیۆیە!,sadness,archtattoogirl,@DavidArchie want to hear something funny? I'm yours is on the radio right now!,want to hear something funny? I'm yours is on the radio right now!,دڵتەنگ
1693975573,ڕۆژی b-dayتان پیرۆز بێت! تازە لەم دیوی زەوی لە خەو هەڵسام، بۆیە ئاواتەکان کەمێک درەنگ کەوتوون,neutral,ilanbr,"@MrPhotographic Happy b-day! Just woke up on this side of Earth, so wishes are bit late","Happy b-day! Just woke up on this side of Earth, so wishes are bit late",ئاسایی
1693975586,هانک تۆمپسۆن ï¿1⁄2 گەورەکە ڕزگاری بوو -- هەمم... دەبێت تەمەنت چەند بێت بۆ ئەوەی ئەمەت لەبیربێت؟ ? http://blip.fm/~5jboh,neutral,understandniche,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS? ? http://blip.fm/~5jboh,ئاسایی
1693975600,ئێمە کار لەسەر ئەو مامە دەکەین کە خەونە شیرینەکانە!,happiness,Junie0218,@VIbeauty we will work on that mama  sweetdreams!,we will work on that mama sweetdreams!,بەختەوەر
1693975803,تۆئه‌توانی ئه‌وه‌بكه‌یت,love,Misslorelie,@eishbo0 you can do it,you can do it,خۆشەویستی
1693975852,هیچ شتێک باشتر نییە لە دەرەوە بۆ چینی لە supperinn لەگەڵ ma fave ئامۆزاکە لە کاتژمێر 1ی بەیانی,happiness,marinajelly,nothings better then going out for chinese at the supperinn with ma fave cousins at 1am,nothings better then going out for chinese at the supperinn with ma fave cousins at 1am,بەختەوەر
1693975866,من لە خەو هەڵدەستم و هەست بە زۆر نەفرەتی باش دەکەم! تەنانەت هانگەڤەریشم نییە چ هەستێکی خۆشە,worry,aimee_raymondo,I am up and feeling pretty damn gud! I dont even have a hangover what a nice feeling,I am up and feeling pretty damn gud! I dont even have a hangover what a nice feeling,نیگەران
1693975909,من تەنها قژم بۆیاخ کرد,neutral,TaylaGane,I just dyededed my hair,I just dyededed my hair,ئاسایی
1693975956,خواردنەوەی چای چای و نەخەوتن.. و checkin' out هەندێک peeps فێنک,worry,KayaSweetKaya,Drinkin' Chai tea and not sleeping.. and checkin' out some cool peeps,Drinkin' Chai tea and not sleeping.. and checkin' out some cool peeps,نیگەران
1693975958,هاها! ئەگەر من ئەو بومایە، بە تەواوی دەچووم بۆ سەیرکردنی گۆشەیەکی بچووکی نانی بەیانی ڕەنگە نازدارترینیان هەبێت لەوێ.,surprise,juliadrab,"@TimothyH2O Haha! If I were him, I'd totally go check out a small little breakfast nook  They probably have the cutest ones there.","Haha! If I were him, I'd totally go check out a small little breakfast nook They probably have the cutest ones there.",سوپرایز
1693975974,تاکە گۆرانی نوێ کڕدرا! ئه‌وه‌ زۆر سه‌رنج ڕاکێشه‌!! ئافەرین کوڕان!,happiness,cos1042,New @shackletonmusic single bought! It is awesome!! Well done boys!,New single bought! It is awesome!! Well done boys!,بەختەوەر
1693975992,ئاهه من gtg بەڵام pls یارمەتیم بدەن لە ژمارە 3 دواتر دەگەڕێمەوە بۆ ئەوەی بزانم چیت وت هاها plz و سوپاس,happiness,thatshot6,@amyyyxoxo ahh I gtg but pls help me with number 3 I'll come back later to see what u said  haha plz and thank u,ahh I gtg but pls help me with number 3 I'll come back later to see what u said haha plz and thank u,بەختەوەر
1693976005,خخخ باشە سوپاس,happiness,MelisaMCRmy,@zhayrar lol well thank you,lol well thank you,بەختەوەر
1693976025,cheee قژت ببڕە!,neutral,ndhie,cieee @Cronatic potong rambuuuut!,cieee potong rambuuuut!,ئاسایی
1693976069,ناتوانم چاوەڕێی گەشتی SYTYCD بکەم لەگەڵ Ashleighhh &amp; عیزەیی,fun,Beyy,Can't wait for SYTYCD tour with Ashleighhh &amp; Izzayyy,Can't wait for SYTYCD tour with Ashleighhh &amp; Izzayyy,خۆشی
1693976075,سی نیوز ئەوەندە خراپ نەبوو کە چاوەڕێم دەکرد... دەکرا باشتر بکات... بەڵام ئەمڕۆ نمایشێکی نایابمان کرد...,surprise,VinceCheong,C-News wasn't as bad as I expected... could have done better... but today we did a great show...,C-News wasn't as bad as I expected... could have done better... but today we did a great show...,سوپرایز
1693976113,awww boo! من گێل lovee ئەنجامدانی هەموو شتە کچانە,worry,kiahxkitty,@KatiexCobraYo awww boo! I fucking lovee doing all the girly thingss,awww boo! I fucking lovee doing all the girly thingss,نیگەران
1693976171,thankyou شۆرت ستاک بۆ هێنانی دووەم نمایشی سیدنی،، ئێستا من دەچم بۆ هەردووکیان من زۆر سوپاسگوزار بۆ ئێوە کوڕان زۆر باش بوون 2 هەوادارانی ئێوە,love,ILUVBRADIEWEBB,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans","thankyou short stack for bringing out a second sydney show,, now im going to both im so thankful for you guys being so good 2 ur fans",خۆشەویستی
1693976179,دواجار ڕۆیشت!!!,relief,myahaynes23,finally gone!!!,finally gone!!!,ئارام
1693976205,ئاهههاا bangbros.com! psshh nigga هەموو شتێک لەبارەی onionbooty.com ەوەیە,fun,ericamo909,@CeesDope_  ahhhhaaa bangbros.com! psshh nigga its all about onionbooty.com,ahhhhaaa bangbros.com! psshh nigga its all about onionbooty.com,خۆشی
1693976225,هێی هەرگیز درکت بەوە نەکردووە کە تۆش ئەکاونتێکی تویتەرت دەست دەکەوێت. بەڕاستی ڕێبەرەکانت چەندین جار ڕزگارکەری ژیانن بۆ من.,worry,evadne,@ifixitlive Hey never realized that you also get a Twitter account.  Your guides are truly many times a lifesaver to me.,Hey never realized that you also get a Twitter account. Your guides are truly many times a lifesaver to me.,نیگەران
1693976238,ئافەرین!,happiness,PalabricaC,good job!,good job!,بەختەوەر
1693976267,ئور بەخێر بێیت,neutral,thakkar,@iMBA Ur welcome,Ur welcome,ئاسایی
1693976293,من زۆرم خۆشدەوێت...ئەوە دەبێتە یەکێک لە وتە نوێیە خۆشەویستەکانم.,love,jkstern,@cathyah I love it...that's going to be one of my new fave quotes.,I love it...that's going to be one of my new fave quotes.,خۆشەویستی
1693976321,من تیشکی خۆر و ئەو خۆشییەی کە دەیھێنێت زۆرم خۆشدەوێت,happiness,magnetsmile,I love the sunshine and the happiness it brings,I love the sunshine and the happiness it brings,بەختەوەر
1693976364,seepin'.,neutral,slappinmybass,seepin'.,seepin'.,ئاسایی
1693976393,سوپاس bebeisis ئەوە ڕاستە ناوت لەلایەن هەر chanve elisabeth ؟؟؟,worry,lisisilveira,@bebeisis  thanks bebeisis that is right is your name by any chanve elisabeth???,thanks bebeisis that is right is your name by any chanve elisabeth???,نیگەران
1693976403,ئاه شاردوپ! وای. گەرمە، دەبێت دان بەوەدا بنێم! بلا,happiness,natsuperfly,"@heyrbk ohh shardup! hehe. hes hot lah, gotta admeeet! bleh.","ohh shardup! hehe. hes hot lah, gotta admeeet! bleh.",بەختەوەر
1693976427,پاککردنەوە پاککردنەوە پاککردنەوە ئەمڕۆ پاشان وەرزشکردن! من زۆرم خۆشدەوێت کار نەکەم!,hate,ashleycrowther,cleaning cleaning cleaning today then working out!  i love not working!,cleaning cleaning cleaning today then working out! i love not working!,ڕق
1693976573,کیم لە فیزیا باشتر نەبوو. وە ئێستا زۆر ماندوو بووم. HAHAHA NTN BBF جوگا یا؟ هیهی گێ سوکانیا جون پیۆ؟,hate,ayacsr,Chem wasn't better than physics. And now I'm so tired. @natasya_astri HAHAHA NTN BBF JUGA YA? Hihi gue sukanya Jun Pyo?,Chem wasn't better than physics. And now I'm so tired. HAHAHA NTN BBF JUGA YA? Hihi gue sukanya Jun Pyo?,ڕق
1693976576,بەڵام لە لایەنی گەشاوەدا تۆ لە تویتەردایت! بەیانی!,happiness,Sazchik,@living_autism BUT on the bright side you're on twitter! Morning!,BUT on the bright side you're on twitter! Morning!,بەختەوەر
1693976578,ڕۆژی لەدایک بوونت پیرۆز بێت و چەپڵە بۆ PAO!!,happiness,harilaos84,@Petty01 Happy Birthday and cheers to PAO!!,Happy Birthday and cheers to PAO!!,بەختەوەر
1693976721,لە ماڵەوە پەرۆشە کە جێما بەیانی شکاندنی خۆی بەدەست دەهێنێت MWAHAHAH (پێکەنینێکی خراپ)...تووڕەیە لە کەرەکانی بێهیوا ...,hate,AYLAtheDREAMER,is home  excited that gemma is getting her breaking dawn MWAHAHAH (evil laugh)...is angry with hopeless assholes ...,is home excited that gemma is getting her breaking dawn MWAHAHAH (evil laugh)...is angry with hopeless assholes ...,ڕق
1693976752,ئاوو! من بیرم لە تۆ دەکردەوە زۆر لەوێ سەرەوە! خۆشحاڵم کە چێژت لێ وەرگرت.,worry,ManMadeMoon,@justinchuan Awww!  I was thinking about you lot up there!  Glad you enjoyed it.,Awww! I was thinking about you lot up there! Glad you enjoyed it.,نیگەران
1693976828,بەڵێ تۆ ڕاستی! بەڵام دایکم دەتوانێت خواردن دروست بکات وەک ئەوەی ڕاستەوخۆ خەڵکی دوورگەکە بێت! دڵنیابە کە بانگهێشتم دەکەیت بۆ چێشتخانەی fam ـەکەت,love,MiszNYC,@730Fam yeah you are right! but my mom can cook like she is straight from the island! make sure you invite me to your fam restaurant,yeah you are right! but my mom can cook like she is straight from the island! make sure you invite me to your fam restaurant,خۆشەویستی
1693976937,Download movie &quot;81ەمین ساڵانەی خەڵاتی ئۆسکار پێش نمایش&quot; http://tinyurl.com/cdue53 #فیلمی فێنک,neutral,divxdownloads,Download movie  &quot;81st Annual Academy Awards Pre-Show&quot; http://tinyurl.com/cdue53 cool #movie,Download movie &quot;81st Annual Academy Awards Pre-Show&quot; http://tinyurl.com/cdue53 cool #movie,ئاسایی
